TTL Feature,Perturbation (%),Attack Category,Samples,RF TPR,RF TPR Drop,MLP TPR,MLP TPR Drop,RF TPR SD,RF TPR Drop SD,MLP TPR SD,MLP TPR Drop SD,RF TPR Drop CI Low,RF TPR Drop CI High,MLP TPR Drop CI Low,MLP TPR Drop CI High
sttl,-2,Fuzzers,6062.0,0.5925107225338173,-0.003200263939293935,0.4539755856153085,-0.011085450346420323,0.005937946732461077,0.0021464093278553823,0.04976921988392014,0.003715127221447502,-0.005864955869093328,-0.0005355720094945417,-0.01569765054360294,-0.006473250149237707
sttl,-2,Generic,18871.0,0.983074558846908,-0.0011022203380848916,0.7331990885485665,-0.019532616183562102,0.004292398486072927,0.0005638041896357736,0.2268082664187758,0.02359659016490369,-0.0018021634731674448,-0.0004022772030023383,-0.048826955602981115,0.009761723235856907
sttl,-2,Reconnaissance,3496.0,0.35343249427917617,-0.006922196796338676,0.4938787185354691,-0.004462242562929064,0.009616686087727857,0.004152033451753273,0.07015786325821623,0.0016752346069046106,-0.012076800760997514,-0.001767592831679838,-0.0065419875955317845,-0.0023824975303263444
sttl,-2,Shellcode,378.0,0.3941798941798942,0.0,0.46984126984126984,-0.002116402116402116,0.0,0.0,0.0474571026380765,0.0011831047499998887,0.0,0.0,-0.0035851851851851843,-0.0006476190476190477
sttl,-2,Worms,44.0,0.4045454545454545,-0.004545454545454552,0.4909090909090909,0.0,0.0406557814090871,0.010163945352271787,0.09854310631217637,0.0,-0.017163636363636388,0.008072727272727283,0.0,0.0
sttl,0,Analysis,677.0,0.7805022156573117,0.0,0.9441654357459379,0.0,0.01395844567790539,0.0,0.094767530885766,0.0,0.0,0.0,0.0,0.0
sttl,0,Backdoor,583.0,0.9077186963979417,0.0,0.9516295025728988,0.0,0.01447342923480552,0.0,0.028660855676439646,0.0,0.0,0.0,0.0,0.0
sttl,0,DoS,4089.0,0.3428222059183174,0.0,0.7368549767669357,0.0,0.08061078640329797,0.0,0.2224568408058738,0.0,0.0,0.0,0.0,0.0
sttl,0,Exploits,11132.0,0.46679841897233204,0.0,0.6327164929931728,0.0,0.06433289833439168,0.0,0.10427768923588707,0.0,0.0,0.0,0.0,0.0
sttl,0,Fuzzers,6062.0,0.5957109864731112,0.0,0.4650610359617288,0.0,0.007126284565251775,0.0,0.047850997937266375,0.0,0.0,0.0,0.0,0.0
sttl,0,Generic,18871.0,0.9841767791849929,0.0,0.7527317047321287,0.0,0.004498432978181847,0.0,0.23488060905798663,0.0,0.0,0.0,0.0,0.0
sttl,0,Reconnaissance,3496.0,0.3603546910755149,0.0,0.49834096109839815,0.0,0.012331991749770968,0.0,0.07110106013463295,0.0,0.0,0.0,0.0,0.0
sttl,0,Shellcode,378.0,0.3941798941798942,0.0,0.471957671957672,0.0,0.0,0.0,0.04858658453354211,0.0,0.0,0.0,0.0,0.0
sttl,0,Worms,44.0,0.40909090909090906,0.0,0.4909090909090909,0.0,0.03936479108111087,0.0,0.09854310631217637,0.0,0.0,0.0,0.0,0.0
sttl,2,Analysis,677.0,0.7796159527326441,-0.000886262924667669,0.9441654357459379,0.0,0.013228131862474495,0.0013211627636631014,0.094767530885766,0.0,-0.0025264401772526093,0.0007539143279172712,0.0,0.0
sttl,2,Backdoor,583.0,0.9073756432246999,-0.0003430531732418585,0.9516295025728988,0.0,0.01414444468479475,0.0007670902152658074,0.028660855676439646,0.0,-0.0012953687821612573,0.0006092624356775404,0.0,0.0
sttl,2,DoS,4089.0,0.3361702127659575,-0.006651993152359981,0.7373440939104915,0.0004891171435558617,0.07478847438899118,0.010100298621960832,0.22205918317437023,0.0004891171435558866,-0.019191159786244617,0.005887173481524656,-0.00011810464226360304,0.0010963389293753264
sttl,2,Exploits,11132.0,0.4648580668343515,-0.0019403521379805833,0.6333632770391664,0.0006467840459935314,0.0613413481232419,0.0031219382948417932,0.10410480109346276,0.00035593986266903885,-0.005816129079328795,0.0019354248033676283,0.00020489718534716508,0.0010886709066398978
sttl,2,Fuzzers,6062.0,0.5952820851204222,-0.00042890135268887076,0.4676344440778621,0.00257340811613328,0.00672774251489404,0.0008379033387792933,0.047436617648431545,0.0011582639182805721,-0.0014691289718206048,0.0006113262664428634,0.0011354640690377038,0.004011352163228857
sttl,2,Generic,18871.0,0.9839860102803243,-0.0001907689046685368,0.7562397329235335,0.0035080281914047773,0.0045309009346855365,0.0003446476083198413,0.23641204768389149,0.004124723202669961,-0.0006186368274343013,0.00023709901809722768,-0.0016126710564842049,0.00862872743929376
sttl,2,Reconnaissance,3496.0,0.35943935926773457,-0.0009153318077803285,0.49874141876430206,0.000400457665903875,0.011572478543240528,0.0013925241927503665,0.0710061173874425,0.00025584301802055457,-0.0026441017727244645,0.0008134381571638076,8.283752860412417e-05,0.0007180778032036259
sttl,2,Shellcode,378.0,0.3941798941798942,0.0,0.47407407407407404,0.0021164021164021274,0.0,0.0,0.04968335671071753,0.0022133863135822135,0.0,0.0,-0.0006314393930382097,0.0048642436258424645
sttl,2,Worms,44.0,0.40909090909090906,0.0,0.4909090909090909,0.0,0.03936479108111087,0.0,0.09854310631217637,0.0,0.0,0.0,0.0,0.0
sttl,5,Analysis,677.0,0.7796159527326441,-0.000886262924667669,0.9441654357459379,0.0,0.013228131862474495,0.0013211627636631014,0.094767530885766,0.0,-0.0025264401772526093,0.0007539143279172712,0.0,0.0
sttl,5,Backdoor,583.0,0.9073756432246999,-0.0003430531732418585,0.9516295025728988,0.0,0.01414444468479475,0.0007670902152658074,0.028660855676439646,0.0,-0.0012953687821612573,0.0006092624356775404,0.0,0.0
sttl,5,DoS,4089.0,0.3361702127659575,-0.006651993152359981,0.7376375641966251,0.0007825874296893854,0.07478847438899118,0.010100298621960832,0.22208654619210644,0.0005301903494419053,-0.019191159786244617,0.005887173481524656,0.00012437469874352247,0.0014408001606352483
sttl,5,Exploits,11132.0,0.46482213438735176,-0.0019762845849802257,0.6339022637441609,0.0011857707509881354,0.06137439845285219,0.003093635529594409,0.10410776598015772,0.0004641757341992079,-0.005816924635537403,0.0018643554655769523,0.0006095128504668074,0.0017620286515094635
sttl,5,Fuzzers,6062.0,0.5952820851204222,-0.00042890135268887076,0.4676344440778621,0.00257340811613328,0.00672774251489404,0.0008379033387792933,0.047436617648431545,0.0011582639182805721,-0.0014691289718206048,0.0006113262664428634,0.0011354640690377038,0.004011352163228857
sttl,5,Generic,18871.0,0.9839860102803243,-0.0001907689046685368,0.7562609294684967,0.0035292247363679754,0.0045309009346855365,0.0003446476083198413,0.2364200877143753,0.004116579682131329,-0.0006186368274343013,0.00023709901809722768,-0.001581364616275104,0.008639814089011055
sttl,5,Reconnaissance,3496.0,0.35943935926773457,-0.0009153318077803285,0.49874141876430206,0.000400457665903875,0.011572478543240528,0.0013925241927503665,0.0710061173874425,0.00025584301802055457,-0.0026441017727244645,0.0008134381571638076,8.283752860412417e-05,0.0007180778032036259
sttl,5,Shellcode,378.0,0.3941798941798942,0.0,0.47407407407407404,0.0021164021164021274,0.0,0.0,0.04968335671071753,0.0022133863135822135,0.0,0.0,-0.0006314393930382097,0.0048642436258424645
sttl,5,Worms,44.0,0.40909090909090906,0.0,0.4909090909090909,0.0,0.03936479108111087,0.0,0.09854310631217637,0.0,0.0,0.0,0.0,0.0
sttl,10,Analysis,677.0,0.7796159527326441,-0.000886262924667669,0.9447562776957165,0.0005908419497784534,0.013228131862474495,0.0013211627636631014,0.09504455389715039,0.0008090436595349836,-0.0025264401772526093,0.0007539143279172712,-0.00041355738935985127,0.001595241288916758
sttl,10,Backdoor,583.0,0.9073756432246999,-0.0003430531732418585,0.9516295025728988,0.0,0.01414444468479475,0.0007670902152658074,0.028660855676439646,0.0,-0.0012953687821612573,0.0006092624356775404,0.0,0.0
sttl,10,DoS,4089.0,0.3361702127659575,-0.006651993152359981,0.738126681340181,0.0012717045732452913,0.07478847438899118,0.010100298621960832,0.22236483263875345,0.0006786224957452494,-0.019191159786244617,0.005887173481524656,0.00042921853653043063,0.002114190609960152
sttl,10,Exploits,11132.0,0.46482213438735176,-0.0019762845849802257,0.6347826086956522,0.0020661157024793432,0.06137439845285219,0.003093635529594409,0.1045242782538723,0.0010872905530821466,-0.005816924635537403,0.0018643554655769523,0.0007162826000300586,0.003415948804928628
sttl,10,Fuzzers,6062.0,0.5952820851204222,-0.00042890135268887076,0.4676344440778621,0.00257340811613328,0.00672774251489404,0.0008379033387792933,0.047436617648431545,0.0011582639182805721,-0.0014691289718206048,0.0006113262664428634,0.0011354640690377038,0.004011352163228857
sttl,10,Generic,18871.0,0.9839860102803243,-0.0001907689046685368,0.7562821260134598,0.003550421281331151,0.0045309009346855365,0.0003446476083198413,0.23642684236391537,0.004113577170277204,-0.0006186368274343013,0.00023709901809722768,-0.0015564405581097703,0.008657283120772071
sttl,10,Reconnaissance,3496.0,0.35943935926773457,-0.0009153318077803285,0.49874141876430206,0.000400457665903875,0.011572478543240528,0.0013925241927503665,0.0710061173874425,0.00025584301802055457,-0.0026441017727244645,0.0008134381571638076,8.283752860412417e-05,0.0007180778032036259
sttl,10,Shellcode,378.0,0.3941798941798942,0.0,0.47407407407407404,0.0021164021164021274,0.0,0.0,0.04968335671071753,0.0022133863135822135,0.0,0.0,-0.0006314393930382097,0.0048642436258424645
sttl,10,Worms,44.0,0.40909090909090906,0.0,0.4909090909090909,0.0,0.03936479108111087,0.0,0.09854310631217637,0.0,0.0,0.0,0.0,0.0
sttl,15,Analysis,677.0,0.7796159527326441,-0.000886262924667669,0.9447562776957165,0.0005908419497784534,0.013228131862474495,0.0013211627636631014,0.09504455389715039,0.0008090436595349836,-0.0025264401772526093,0.0007539143279172712,-0.00041355738935985127,0.001595241288916758
sttl,15,Backdoor,583.0,0.9073756432246999,-0.0003430531732418585,0.9516295025728988,0.0,0.01414444468479475,0.0007670902152658074,0.028660855676439646,0.0,-0.0012953687821612573,0.0006092624356775404,0.0,0.0
sttl,15,DoS,4089.0,0.3361702127659575,-0.006651993152359981,0.7383712399119589,0.0015162631450232333,0.07478847438899118,0.010100298621960832,0.22250189653785868,0.0008542063681376,-0.019191159786244617,0.005887173481524656,0.00045579588650930905,0.002576730403537158
sttl,15,Exploits,11132.0,0.46482213438735176,-0.0019762845849802257,0.6354473589651455,0.002730865971972718,0.06137439845285219,0.003093635529594409,0.10447238082503887,0.0013794269377006797,-0.005816924635537403,0.0018643554655769523,0.001018355789997516,0.004443376153947919
sttl,15,Fuzzers,6062.0,0.5952820851204222,-0.00042890135268887076,0.4676344440778621,0.00257340811613328,0.00672774251489404,0.0008379033387792933,0.047436617648431545,0.0011582639182805721,-0.0014691289718206048,0.0006113262664428634,0.0011354640690377038,0.004011352163228857
sttl,15,Generic,18871.0,0.9839860102803243,-0.0001907689046685368,0.7563033225584229,0.0035716178262943264,0.0045309009346855365,0.0003446476083198413,0.23638617733630216,0.004090576225681164,-0.0006186368274343013,0.00023709901809722768,-0.001506689146818247,0.0086499247994069
sttl,15,Reconnaissance,3496.0,0.35943935926773457,-0.0009153318077803285,0.49874141876430206,0.000400457665903875,0.011572478543240528,0.0013925241927503665,0.0710061173874425,0.00025584301802055457,-0.0026441017727244645,0.0008134381571638076,8.283752860412417e-05,0.0007180778032036259
sttl,15,Shellcode,378.0,0.3941798941798942,0.0,0.47407407407407404,0.0021164021164021274,0.0,0.0,0.04968335671071753,0.0022133863135822135,0.0,0.0,-0.0006314393930382097,0.0048642436258424645
sttl,15,Worms,44.0,0.40909090909090906,0.0,0.4909090909090909,0.0,0.03936479108111087,0.0,0.09854310631217637,0.0,0.0,0.0,0.0,0.0
