Seed,TTL Feature,Perturbation (%),Attack Category,Samples,RF TPR,MLP TPR,RF Clean TPR,MLP Clean TPR,RF TPR Drop,MLP TPR Drop
2026,dttl,-15,Generic,18871,0.9884478829950718,0.38810873827566106,0.9884478829950718,0.39346086587886175,0.0,-0.005352127603200696
2026,dttl,-15,Reconnaissance,3496,0.3641304347826087,0.2877574370709382,0.3641304347826087,0.3715675057208238,0.0,-0.0838100686498856
2026,dttl,-15,Shellcode,378,0.3941798941798942,0.3201058201058201,0.3941798941798942,0.3888888888888889,0.0,-0.06878306878306878
2026,dttl,-15,Worms,44,0.4772727272727273,0.22727272727272727,0.4772727272727273,0.3409090909090909,0.0,-0.11363636363636362
2026,dttl,-10,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,-10,Backdoor,583,0.9193825042881647,0.8833619210977701,0.9193825042881647,0.9005145797598628,0.0,-0.0171526586620927
2026,dttl,-10,DoS,4089,0.3763756419662509,0.3252629004646613,0.3763756419662509,0.33944729762778186,0.0,-0.014184397163120588
2026,dttl,-10,Exploits,11132,0.5514732303269853,0.4061264822134387,0.5514732303269853,0.45427596119295727,0.0,-0.048149478979518545
2026,dttl,-10,Fuzzers,6062,0.5983173870009898,0.3932695480039591,0.5983173870009898,0.4577697129660178,0.0,-0.06450016496205874
2026,dttl,-10,Generic,18871,0.9884478829950718,0.38985745323512266,0.9884478829950718,0.39346086587886175,0.0,-0.00360341264373909
2026,dttl,-10,Reconnaissance,3496,0.3641304347826087,0.3100686498855835,0.3641304347826087,0.3715675057208238,0.0,-0.061498855835240285
2026,dttl,-10,Shellcode,378,0.3941798941798942,0.3439153439153439,0.3941798941798942,0.3888888888888889,0.0,-0.044973544973545
2026,dttl,-10,Worms,44,0.4772727272727273,0.25,0.4772727272727273,0.3409090909090909,0.0,-0.09090909090909088
2026,dttl,-5,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,-5,Backdoor,583,0.9193825042881647,0.8936535162950258,0.9193825042881647,0.9005145797598628,0.0,-0.006861063464837058
2026,dttl,-5,DoS,4089,0.3763756419662509,0.3335778919051113,0.3763756419662509,0.33944729762778186,0.0,-0.005869405722670584
2026,dttl,-5,Exploits,11132,0.5514732303269853,0.4317283507006827,0.5514732303269853,0.45427596119295727,0.0,-0.02254761049227455
2026,dttl,-5,Fuzzers,6062,0.5983173870009898,0.41718904651930055,0.5983173870009898,0.4577697129660178,0.0,-0.04058066644671726
2026,dttl,-5,Generic,18871,0.9884478829950718,0.39150018546976845,0.9884478829950718,0.39346086587886175,0.0,-0.001960680409093307
2026,dttl,-5,Reconnaissance,3496,0.3641304347826087,0.33581235697940504,0.3641304347826087,0.3715675057208238,0.0,-0.035755148741418774
2026,dttl,-5,Shellcode,378,0.3941798941798942,0.35185185185185186,0.3941798941798942,0.3888888888888889,0.0,-0.037037037037037035
2026,dttl,-5,Worms,44,0.4772727272727273,0.29545454545454547,0.4772727272727273,0.3409090909090909,0.0,-0.045454545454545414
2026,dttl,-2,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,-2,Backdoor,583,0.9193825042881647,0.8987993138936535,0.9193825042881647,0.9005145797598628,0.0,-0.0017152658662092923
2026,dttl,-2,DoS,4089,0.3763756419662509,0.3409146490584495,0.3763756419662509,0.33944729762778186,0.0,0.0014673514306676183
2026,dttl,-2,Exploits,11132,0.5514732303269853,0.4464606539705354,0.5514732303269853,0.45427596119295727,0.0,-0.007815307222421852
2026,dttl,-2,Fuzzers,6062,0.5983173870009898,0.4430880897393599,0.5983173870009898,0.4577697129660178,0.0,-0.014681623226657892
2026,dttl,-2,Generic,18871,0.9884478829950718,0.39271898680515077,0.9884478829950718,0.39346086587886175,0.0,-0.0007418790737109826
2026,dttl,-2,Reconnaissance,3496,0.3641304347826087,0.3609839816933638,0.3641304347826087,0.3715675057208238,0.0,-0.01058352402745999
2026,dttl,-2,Shellcode,378,0.3941798941798942,0.38095238095238093,0.3941798941798942,0.3888888888888889,0.0,-0.007936507936507964
2026,dttl,-2,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,dttl,0,Analysis,677,0.7858197932053176,0.7754800590841949,0.7858197932053176,0.7754800590841949,0.0,0.0
2026,dttl,0,Backdoor,583,0.9193825042881647,0.9005145797598628,0.9193825042881647,0.9005145797598628,0.0,0.0
2026,dttl,0,DoS,4089,0.3763756419662509,0.33944729762778186,0.3763756419662509,0.33944729762778186,0.0,0.0
2026,dttl,0,Exploits,11132,0.5514732303269853,0.45427596119295727,0.5514732303269853,0.45427596119295727,0.0,0.0
2026,dttl,0,Fuzzers,6062,0.5983173870009898,0.4577697129660178,0.5983173870009898,0.4577697129660178,0.0,0.0
2026,dttl,0,Generic,18871,0.9884478829950718,0.39346086587886175,0.9884478829950718,0.39346086587886175,0.0,0.0
2026,dttl,0,Reconnaissance,3496,0.3641304347826087,0.3715675057208238,0.3641304347826087,0.3715675057208238,0.0,0.0
2026,dttl,0,Shellcode,378,0.3941798941798942,0.3888888888888889,0.3941798941798942,0.3888888888888889,0.0,0.0
2026,dttl,0,Worms,44,0.4772727272727273,0.3409090909090909,0.4772727272727273,0.3409090909090909,0.0,0.0
2026,dttl,2,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,2,Backdoor,583,0.9193825042881647,0.9005145797598628,0.9193825042881647,0.9005145797598628,0.0,0.0
2026,dttl,2,DoS,4089,0.3763756419662509,0.34678405478112007,0.3763756419662509,0.33944729762778186,0.0,0.0073367571533382026
2026,dttl,2,Exploits,11132,0.5514732303269853,0.4626302551203737,0.5514732303269853,0.45427596119295727,0.0,0.008354293927416434
2026,dttl,2,Fuzzers,6062,0.5983173870009898,0.4712966017815902,0.5983173870009898,0.4577697129660178,0.0,0.013526888815572402
2026,dttl,2,Generic,18871,0.9884478829950718,0.39377881405330933,0.9884478829950718,0.39346086587886175,0.0,0.00031794817444757983
2026,dttl,2,Reconnaissance,3496,0.3641304347826087,0.3824370709382151,0.3641304347826087,0.3715675057208238,0.0,0.010869565217391297
2026,dttl,2,Shellcode,378,0.3941798941798942,0.4021164021164021,0.3941798941798942,0.3888888888888889,0.0,0.013227513227513199
2026,dttl,2,Worms,44,0.4772727272727273,0.38636363636363635,0.4772727272727273,0.3409090909090909,0.0,0.04545454545454547
2026,dttl,5,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,5,Backdoor,583,0.9193825042881647,0.9005145797598628,0.9193825042881647,0.9005145797598628,0.0,0.0
2026,dttl,5,DoS,4089,0.3763756419662509,0.34678405478112007,0.3763756419662509,0.33944729762778186,0.0,0.0073367571533382026
2026,dttl,5,Exploits,11132,0.5514732303269853,0.4626302551203737,0.5514732303269853,0.45427596119295727,0.0,0.008354293927416434
2026,dttl,5,Fuzzers,6062,0.5983173870009898,0.4712966017815902,0.5983173870009898,0.4577697129660178,0.0,0.013526888815572402
2026,dttl,5,Generic,18871,0.9884478829950718,0.39377881405330933,0.9884478829950718,0.39346086587886175,0.0,0.00031794817444757983
2026,dttl,5,Reconnaissance,3496,0.3641304347826087,0.3824370709382151,0.3641304347826087,0.3715675057208238,0.0,0.010869565217391297
2026,dttl,5,Shellcode,378,0.3941798941798942,0.4021164021164021,0.3941798941798942,0.3888888888888889,0.0,0.013227513227513199
2026,dttl,5,Worms,44,0.4772727272727273,0.38636363636363635,0.4772727272727273,0.3409090909090909,0.0,0.04545454545454547
2026,dttl,10,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,10,Backdoor,583,0.9193825042881647,0.9005145797598628,0.9193825042881647,0.9005145797598628,0.0,0.0
2026,dttl,10,DoS,4089,0.3763756419662509,0.34678405478112007,0.3763756419662509,0.33944729762778186,0.0,0.0073367571533382026
2026,dttl,10,Exploits,11132,0.5514732303269853,0.4626302551203737,0.5514732303269853,0.45427596119295727,0.0,0.008354293927416434
2026,dttl,10,Fuzzers,6062,0.5983173870009898,0.4712966017815902,0.5983173870009898,0.4577697129660178,0.0,0.013526888815572402
2026,dttl,10,Generic,18871,0.9884478829950718,0.39377881405330933,0.9884478829950718,0.39346086587886175,0.0,0.00031794817444757983
2026,dttl,10,Reconnaissance,3496,0.3641304347826087,0.3824370709382151,0.3641304347826087,0.3715675057208238,0.0,0.010869565217391297
2026,dttl,10,Shellcode,378,0.3941798941798942,0.4021164021164021,0.3941798941798942,0.3888888888888889,0.0,0.013227513227513199
2026,dttl,10,Worms,44,0.4772727272727273,0.38636363636363635,0.4772727272727273,0.3409090909090909,0.0,0.04545454545454547
2026,dttl,15,Analysis,677,0.7858197932053176,0.7769571639586411,0.7858197932053176,0.7754800590841949,0.0,0.001477104874446189
2026,dttl,15,Backdoor,583,0.9193825042881647,0.9005145797598628,0.9193825042881647,0.9005145797598628,0.0,0.0
2026,dttl,15,DoS,4089,0.3763756419662509,0.34678405478112007,0.3763756419662509,0.33944729762778186,0.0,0.0073367571533382026
2026,dttl,15,Exploits,11132,0.5514732303269853,0.4626302551203737,0.5514732303269853,0.45427596119295727,0.0,0.008354293927416434
2026,dttl,15,Fuzzers,6062,0.5983173870009898,0.4712966017815902,0.5983173870009898,0.4577697129660178,0.0,0.013526888815572402
2026,dttl,15,Generic,18871,0.9884478829950718,0.3938318054157172,0.9884478829950718,0.39346086587886175,0.0,0.00037093953685546355
2026,dttl,15,Reconnaissance,3496,0.3641304347826087,0.3824370709382151,0.3641304347826087,0.3715675057208238,0.0,0.010869565217391297
2026,dttl,15,Shellcode,378,0.3941798941798942,0.4021164021164021,0.3941798941798942,0.3888888888888889,0.0,0.013227513227513199
2026,dttl,15,Worms,44,0.4772727272727273,0.38636363636363635,0.4772727272727273,0.3409090909090909,0.0,0.04545454545454547
7,sttl,-15,Analysis,677,0.7562776957163959,0.9689807976366323,0.7607090103397341,0.9704579025110783,-0.004431314623338234,-0.001477104874446078
7,sttl,-15,Backdoor,583,0.8782161234991424,0.9554030874785592,0.8850771869639794,0.9605488850771869,-0.006861063464837058,-0.005145797598627766
7,sttl,-15,DoS,4089,0.25434091464905845,0.8334556126192223,0.2822205918317437,0.8420151626314503,-0.027879677182685247,-0.008559550012227968
7,sttl,-15,Exploits,11132,0.3776500179662235,0.6812791951131872,0.4196909809558031,0.6928674092705713,-0.0420409629895796,-0.011588214157384091
7,sttl,-15,Fuzzers,6062,0.5851204223028703,0.31111844275816564,0.5877598152424942,0.406961398878258,-0.002639392939623897,-0.09584295612009236
7,sttl,-15,Generic,18871,0.9823538763181602,0.44761803825976365,0.9828837899422395,0.9052514440146257,-0.0005299136240792812,-0.457633405754862
7,sttl,-15,Reconnaissance,3496,0.3469679633867277,0.47110983981693366,0.3512585812356979,0.522883295194508,-0.004290617848970224,-0.051773455377574384
7,sttl,-15,Shellcode,378,0.3941798941798942,0.4470899470899471,0.3941798941798942,0.48148148148148145,0.0,-0.03439153439153436
7,sttl,-15,Worms,44,0.38636363636363635,0.4318181818181818,0.38636363636363635,0.5909090909090909,0.0,-0.15909090909090912
7,sttl,-10,Analysis,677,0.7562776957163959,0.9689807976366323,0.7607090103397341,0.9704579025110783,-0.004431314623338234,-0.001477104874446078
7,sttl,-10,Backdoor,583,0.8782161234991424,0.9588336192109777,0.8850771869639794,0.9605488850771869,-0.006861063464837058,-0.0017152658662092923
7,sttl,-10,DoS,4089,0.25434091464905845,0.8366348740523355,0.2822205918317437,0.8420151626314503,-0.027879677182685247,-0.005380288579114767
7,sttl,-10,Exploits,11132,0.3776500179662235,0.6862199065756378,0.4196909809558031,0.6928674092705713,-0.0420409629895796,-0.006647502694933527
7,sttl,-10,Fuzzers,6062,0.5851204223028703,0.3322335862751567,0.5877598152424942,0.406961398878258,-0.002639392939623897,-0.0747278126031013
7,sttl,-10,Generic,18871,0.9823538763181602,0.5933972762439722,0.9828837899422395,0.9052514440146257,-0.0005299136240792812,-0.31185416777065345
7,sttl,-10,Reconnaissance,3496,0.3469679633867277,0.48941647597254007,0.3512585812356979,0.522883295194508,-0.004290617848970224,-0.03346681922196798
7,sttl,-10,Shellcode,378,0.3941798941798942,0.4576719576719577,0.3941798941798942,0.48148148148148145,0.0,-0.02380952380952378
7,sttl,-10,Worms,44,0.38636363636363635,0.5454545454545454,0.38636363636363635,0.5909090909090909,0.0,-0.045454545454545525
7,sttl,-5,Analysis,677,0.7562776957163959,0.9704579025110783,0.7607090103397341,0.9704579025110783,-0.004431314623338234,0.0
7,sttl,-5,Backdoor,583,0.8782161234991424,0.9588336192109777,0.8850771869639794,0.9605488850771869,-0.006861063464837058,-0.0017152658662092923
7,sttl,-5,DoS,4089,0.25434091464905845,0.8390804597701149,0.2822205918317437,0.8420151626314503,-0.027879677182685247,-0.0029347028613353476
7,sttl,-5,Exploits,11132,0.3776500179662235,0.6895436579231046,0.4196909809558031,0.6928674092705713,-0.0420409629895796,-0.0033237513474667635
7,sttl,-5,Fuzzers,6062,0.5851204223028703,0.3667106565489937,0.5877598152424942,0.406961398878258,-0.002639392939623897,-0.04025074232926429
7,sttl,-5,Generic,18871,0.9823538763181602,0.7437337713952625,0.9828837899422395,0.9052514440146257,-0.0005299136240792812,-0.16151767261936312
7,sttl,-5,Reconnaissance,3496,0.3469679633867277,0.5080091533180778,0.3512585812356979,0.522883295194508,-0.004290617848970224,-0.014874141876430214
7,sttl,-5,Shellcode,378,0.3941798941798942,0.4708994708994709,0.3941798941798942,0.48148148148148145,0.0,-0.010582010582010581
7,sttl,-5,Worms,44,0.38636363636363635,0.5681818181818182,0.38636363636363635,0.5909090909090909,0.0,-0.022727272727272707
7,sttl,-2,Analysis,677,0.7562776957163959,0.9704579025110783,0.7607090103397341,0.9704579025110783,-0.004431314623338234,0.0
7,sttl,-2,Backdoor,583,0.8782161234991424,0.9588336192109777,0.8850771869639794,0.9605488850771869,-0.006861063464837058,-0.0017152658662092923
7,sttl,-2,DoS,4089,0.25434091464905845,0.8405478112007826,0.2822205918317437,0.8420151626314503,-0.027879677182685247,-0.0014673514306676738
7,sttl,-2,Exploits,11132,0.3776500179662235,0.691609773625584,0.4196909809558031,0.6928674092705713,-0.0420409629895796,-0.001257635644987376
7,sttl,-2,Fuzzers,6062,0.5851204223028703,0.39260969976905313,0.5877598152424942,0.406961398878258,-0.002639392939623897,-0.014351699109204863
7,sttl,-2,Generic,18871,0.9823538763181602,0.8469609453659054,0.9828837899422395,0.9052514440146257,-0.0005299136240792812,-0.05829049864872027
7,sttl,-2,Reconnaissance,3496,0.3469679633867277,0.5188787185354691,0.3512585812356979,0.522883295194508,-0.004290617848970224,-0.004004576659038972
7,sttl,-2,Shellcode,378,0.3941798941798942,0.47883597883597884,0.3941798941798942,0.48148148148148145,0.0,-0.0026455026455026176
7,sttl,-2,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,sttl,0,Analysis,677,0.7607090103397341,0.9704579025110783,0.7607090103397341,0.9704579025110783,0.0,0.0
7,sttl,0,Backdoor,583,0.8850771869639794,0.9605488850771869,0.8850771869639794,0.9605488850771869,0.0,0.0
7,sttl,0,DoS,4089,0.2822205918317437,0.8420151626314503,0.2822205918317437,0.8420151626314503,0.0,0.0
7,sttl,0,Exploits,11132,0.4196909809558031,0.6928674092705713,0.4196909809558031,0.6928674092705713,0.0,0.0
7,sttl,0,Fuzzers,6062,0.5877598152424942,0.406961398878258,0.5877598152424942,0.406961398878258,0.0,0.0
7,sttl,0,Generic,18871,0.9828837899422395,0.9052514440146257,0.9828837899422395,0.9052514440146257,0.0,0.0
7,sttl,0,Reconnaissance,3496,0.3512585812356979,0.522883295194508,0.3512585812356979,0.522883295194508,0.0,0.0
7,sttl,0,Shellcode,378,0.3941798941798942,0.48148148148148145,0.3941798941798942,0.48148148148148145,0.0,0.0
7,sttl,0,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,sttl,2,Analysis,677,0.7607090103397341,0.9704579025110783,0.7607090103397341,0.9704579025110783,0.0,0.0
7,sttl,2,Backdoor,583,0.8850771869639794,0.9605488850771869,0.8850771869639794,0.9605488850771869,0.0,0.0
7,sttl,2,DoS,4089,0.2817314746881878,0.8422597212032281,0.2822205918317437,0.8420151626314503,-0.0004891171435558728,0.0002445585717778531
7,sttl,2,Exploits,11132,0.4197808120733022,0.6932267337405678,0.4196909809558031,0.6928674092705713,8.983111749910622e-05,0.00035932446999642487
7,sttl,2,Fuzzers,6062,0.5874298911250413,0.4092708677004289,0.5877598152424942,0.406961398878258,-0.0003299241174529177,0.0023094688221709236
7,sttl,2,Generic,18871,0.9820889195061205,0.9153727942345398,0.9828837899422395,0.9052514440146257,-0.0007948704361189218,0.010121350219914116
7,sttl,2,Reconnaissance,3496,0.3512585812356979,0.5231693363844394,0.3512585812356979,0.522883295194508,0.0,0.00028604118993136307
7,sttl,2,Shellcode,378,0.3941798941798942,0.48148148148148145,0.3941798941798942,0.48148148148148145,0.0,0.0
7,sttl,2,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,sttl,5,Analysis,677,0.7607090103397341,0.9704579025110783,0.7607090103397341,0.9704579025110783,0.0,0.0
7,sttl,5,Backdoor,583,0.8850771869639794,0.9605488850771869,0.8850771869639794,0.9605488850771869,0.0,0.0
7,sttl,5,DoS,4089,0.2817314746881878,0.8422597212032281,0.2822205918317437,0.8420151626314503,-0.0004891171435558728,0.0002445585717778531
7,sttl,5,Exploits,11132,0.419601149838304,0.693496227093065,0.4196909809558031,0.6928674092705713,-8.983111749910622e-05,0.000628817822493688
7,sttl,5,Fuzzers,6062,0.5874298911250413,0.4092708677004289,0.5877598152424942,0.406961398878258,-0.0003299241174529177,0.0023094688221709236
7,sttl,5,Generic,18871,0.9820889195061205,0.9153727942345398,0.9828837899422395,0.9052514440146257,-0.0007948704361189218,0.010121350219914116
7,sttl,5,Reconnaissance,3496,0.3512585812356979,0.5231693363844394,0.3512585812356979,0.522883295194508,0.0,0.00028604118993136307
7,sttl,5,Shellcode,378,0.3941798941798942,0.48148148148148145,0.3941798941798942,0.48148148148148145,0.0,0.0
7,sttl,5,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,sttl,10,Analysis,677,0.7607090103397341,0.9719350073855244,0.7607090103397341,0.9704579025110783,0.0,0.001477104874446078
7,sttl,10,Backdoor,583,0.8850771869639794,0.9605488850771869,0.8850771869639794,0.9605488850771869,0.0,0.0
7,sttl,10,DoS,4089,0.2817314746881878,0.8425042797750061,0.2822205918317437,0.8420151626314503,-0.0004891171435558728,0.0004891171435558173
7,sttl,10,Exploits,11132,0.419601149838304,0.6939453826805605,0.4196909809558031,0.6928674092705713,-8.983111749910622e-05,0.0010779734099891636
7,sttl,10,Fuzzers,6062,0.5874298911250413,0.4092708677004289,0.5877598152424942,0.406961398878258,-0.0003299241174529177,0.0023094688221709236
7,sttl,10,Generic,18871,0.9820889195061205,0.9153727942345398,0.9828837899422395,0.9052514440146257,-0.0007948704361189218,0.010121350219914116
7,sttl,10,Reconnaissance,3496,0.3512585812356979,0.5231693363844394,0.3512585812356979,0.522883295194508,0.0,0.00028604118993136307
7,sttl,10,Shellcode,378,0.3941798941798942,0.48148148148148145,0.3941798941798942,0.48148148148148145,0.0,0.0
7,sttl,10,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,sttl,15,Analysis,677,0.7607090103397341,0.9719350073855244,0.7607090103397341,0.9704579025110783,0.0,0.001477104874446078
7,sttl,15,Backdoor,583,0.8850771869639794,0.9605488850771869,0.8850771869639794,0.9605488850771869,0.0,0.0
7,sttl,15,DoS,4089,0.2817314746881878,0.8425042797750061,0.2822205918317437,0.8420151626314503,-0.0004891171435558728,0.0004891171435558173
7,sttl,15,Exploits,11132,0.419601149838304,0.6940352137980597,0.4196909809558031,0.6928674092705713,-8.983111749910622e-05,0.0011678045274883253
7,sttl,15,Fuzzers,6062,0.5874298911250413,0.4092708677004289,0.5877598152424942,0.406961398878258,-0.0003299241174529177,0.0023094688221709236
7,sttl,15,Generic,18871,0.9820889195061205,0.9153727942345398,0.9828837899422395,0.9052514440146257,-0.0007948704361189218,0.010121350219914116
7,sttl,15,Reconnaissance,3496,0.3512585812356979,0.5231693363844394,0.3512585812356979,0.522883295194508,0.0,0.00028604118993136307
7,sttl,15,Shellcode,378,0.3941798941798942,0.48148148148148145,0.3941798941798942,0.48148148148148145,0.0,0.0
7,sttl,15,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,dttl,-15,Analysis,677,0.7607090103397341,0.9231905465288035,0.7607090103397341,0.9704579025110783,0.0,-0.04726735598227483
7,dttl,-15,Backdoor,583,0.8850771869639794,0.9416809605488851,0.8850771869639794,0.9605488850771869,0.0,-0.018867924528301883
7,dttl,-15,DoS,4089,0.2822205918317437,0.8080215211543165,0.2822205918317437,0.8420151626314503,0.0,-0.033993641477133796
7,dttl,-15,Exploits,11132,0.4196909809558031,0.6010600071864894,0.4196909809558031,0.6928674092705713,0.0,-0.09180740208408189
7,dttl,-15,Fuzzers,6062,0.5877598152424942,0.31326294952161005,0.5877598152424942,0.406961398878258,0.0,-0.09369844935664795
7,dttl,-15,Generic,18871,0.9828837899422395,0.9074240898733507,0.9828837899422395,0.9052514440146257,0.0,0.0021726458587250086
7,dttl,-15,Reconnaissance,3496,0.3512585812356979,0.4181922196796339,0.3512585812356979,0.522883295194508,0.0,-0.10469107551487417
7,dttl,-15,Shellcode,378,0.3941798941798942,0.373015873015873,0.3941798941798942,0.48148148148148145,0.0,-0.10846560846560843
7,dttl,-15,Worms,44,0.38636363636363635,0.3409090909090909,0.38636363636363635,0.5909090909090909,0.0,-0.25000000000000006
7,dttl,-10,Analysis,677,0.7607090103397341,0.9320531757754801,0.7607090103397341,0.9704579025110783,0.0,-0.03840472673559825
7,dttl,-10,Backdoor,583,0.8850771869639794,0.9502572898799314,0.8850771869639794,0.9605488850771869,0.0,-0.010291595197255532
7,dttl,-10,DoS,4089,0.2822205918317437,0.8187820983125459,0.2822205918317437,0.8420151626314503,0.0,-0.023233064318904373
7,dttl,-10,Exploits,11132,0.4196909809558031,0.6353754940711462,0.4196909809558031,0.6928674092705713,0.0,-0.05749191519942509
7,dttl,-10,Fuzzers,6062,0.5877598152424942,0.337347410095678,0.5877598152424942,0.406961398878258,0.0,-0.06961398878258002
7,dttl,-10,Generic,18871,0.9828837899422395,0.9091728048328123,0.9828837899422395,0.9052514440146257,0.0,0.003921360818186614
7,dttl,-10,Reconnaissance,3496,0.3512585812356979,0.4559496567505721,0.3512585812356979,0.522883295194508,0.0,-0.06693363844393596
7,dttl,-10,Shellcode,378,0.3941798941798942,0.4021164021164021,0.3941798941798942,0.48148148148148145,0.0,-0.07936507936507936
7,dttl,-10,Worms,44,0.38636363636363635,0.45454545454545453,0.38636363636363635,0.5909090909090909,0.0,-0.1363636363636364
7,dttl,-5,Analysis,677,0.7607090103397341,0.9571639586410635,0.7607090103397341,0.9704579025110783,0.0,-0.013293943870014813
7,dttl,-5,Backdoor,583,0.8850771869639794,0.9554030874785592,0.8850771869639794,0.9605488850771869,0.0,-0.005145797598627766
7,dttl,-5,DoS,4089,0.2822205918317437,0.8314991440449988,0.2822205918317437,0.8420151626314503,0.0,-0.010516018586451459
7,dttl,-5,Exploits,11132,0.4196909809558031,0.662504491555875,0.4196909809558031,0.6928674092705713,0.0,-0.030362917714696347
7,dttl,-5,Fuzzers,6062,0.5877598152424942,0.3703398218409766,0.5877598152424942,0.406961398878258,0.0,-0.036621577037281416
7,dttl,-5,Generic,18871,0.9828837899422395,0.9106035716178263,0.9828837899422395,0.9052514440146257,0.0,0.005352127603200696
7,dttl,-5,Reconnaissance,3496,0.3512585812356979,0.4925629290617849,0.3512585812356979,0.522883295194508,0.0,-0.030320366132723153
7,dttl,-5,Shellcode,378,0.3941798941798942,0.455026455026455,0.3941798941798942,0.48148148148148145,0.0,-0.026455026455026454
7,dttl,-5,Worms,44,0.38636363636363635,0.5454545454545454,0.38636363636363635,0.5909090909090909,0.0,-0.045454545454545525
7,dttl,-2,Analysis,677,0.7607090103397341,0.96602658788774,0.7607090103397341,0.9704579025110783,0.0,-0.004431314623338345
7,dttl,-2,Backdoor,583,0.8850771869639794,0.9588336192109777,0.8850771869639794,0.9605488850771869,0.0,-0.0017152658662092923
7,dttl,-2,DoS,4089,0.2822205918317437,0.8373685497676694,0.2822205918317437,0.8420151626314503,0.0,-0.004646612863780875
7,dttl,-2,Exploits,11132,0.4196909809558031,0.6811893639956881,0.4196909809558031,0.6928674092705713,0.0,-0.011678045274883253
7,dttl,-2,Fuzzers,6062,0.5877598152424942,0.3939293962388651,0.5877598152424942,0.406961398878258,0.0,-0.013032002639392914
7,dttl,-2,Generic,18871,0.9828837899422395,0.911504424778761,0.9828837899422395,0.9052514440146257,0.0,0.006252980764135385
7,dttl,-2,Reconnaissance,3496,0.3512585812356979,0.5125858123569794,0.3512585812356979,0.522883295194508,0.0,-0.010297482837528626
7,dttl,-2,Shellcode,378,0.3941798941798942,0.4708994708994709,0.3941798941798942,0.48148148148148145,0.0,-0.010582010582010581
7,dttl,-2,Worms,44,0.38636363636363635,0.5681818181818182,0.38636363636363635,0.5909090909090909,0.0,-0.022727272727272707
7,dttl,0,Analysis,677,0.7607090103397341,0.9704579025110783,0.7607090103397341,0.9704579025110783,0.0,0.0
7,dttl,0,Backdoor,583,0.8850771869639794,0.9605488850771869,0.8850771869639794,0.9605488850771869,0.0,0.0
7,dttl,0,DoS,4089,0.2822205918317437,0.8420151626314503,0.2822205918317437,0.8420151626314503,0.0,0.0
7,dttl,0,Exploits,11132,0.4196909809558031,0.6928674092705713,0.4196909809558031,0.6928674092705713,0.0,0.0
7,dttl,0,Fuzzers,6062,0.5877598152424942,0.406961398878258,0.5877598152424942,0.406961398878258,0.0,0.0
7,dttl,0,Generic,18871,0.9828837899422395,0.9052514440146257,0.9828837899422395,0.9052514440146257,0.0,0.0
7,dttl,0,Reconnaissance,3496,0.3512585812356979,0.522883295194508,0.3512585812356979,0.522883295194508,0.0,0.0
7,dttl,0,Shellcode,378,0.3941798941798942,0.48148148148148145,0.3941798941798942,0.48148148148148145,0.0,0.0
7,dttl,0,Worms,44,0.38636363636363635,0.5909090909090909,0.38636363636363635,0.5909090909090909,0.0,0.0
7,dttl,2,Analysis,677,0.7607090103397341,0.9734121122599705,0.7607090103397341,0.9704579025110783,0.0,0.002954209748892156
7,dttl,2,Backdoor,583,0.8850771869639794,0.9622641509433962,0.8850771869639794,0.9605488850771869,0.0,0.0017152658662092923
7,dttl,2,DoS,4089,0.2817314746881878,0.8439716312056738,0.2822205918317437,0.8420151626314503,-0.0004891171435558728,0.001956468574223491
7,dttl,2,Exploits,11132,0.4196909809558031,0.7003233920229968,0.4196909809558031,0.6928674092705713,0.0,0.007455982752425427
7,dttl,2,Fuzzers,6062,0.5877598152424942,0.4185087429891125,0.5877598152424942,0.406961398878258,0.0,0.011547344110854507
7,dttl,2,Generic,18871,0.9828837899422395,0.9121933124900641,0.9828837899422395,0.9052514440146257,0.0,0.0069418684754384286
7,dttl,2,Reconnaissance,3496,0.3512585812356979,0.528604118993135,0.3512585812356979,0.522883295194508,0.0,0.005720823798626928
